player_id,thrower_x,thrower_y,event_type,dest_x,dest_y,event_name
ebonnet,1.68,62.33,18,4.29,69.95,Throw (completion)
mmcdonnel,4.29,69.95,18,0.44,80.66,Throw (completion)
tmonroe,0.44,80.66,18,-6.49,86.7,Throw (completion)
aroy,-6.49,86.7,19,-15.41,104.62,Goal
glindsley,-11.58,10.64,18,-1.71,14.64,Throw (completion)
lyorgason,-1.71,14.64,18,6.93,19.48,Throw (completion)
jmiller,6.93,19.48,18,-8.03,17.41,Throw (completion)
lyorgason,-8.03,17.41,18,-17.64,30.38,Throw (completion)
glindsley,-17.64,30.38,18,-2.04,27.54,Throw (completion)
lyorgason,-2.04,27.54,18,-7.71,41.61,Throw (completion)
jduennebe,-7.71,41.61,18,-20.22,42.0,Throw (completion)
glindsley,-20.22,42.0,18,-11.97,38.7,Throw (completion)
lyorgason,-11.97,38.7,18,-13.13,52.45,Throw (completion)
jmiller,-13.13,52.45,18,-16.48,68.12,Throw (completion)
wselfridg,-16.48,68.12,18,-1.39,60.38,Throw (completion)
glindsley,-1.39,60.38,18,11.38,74.9,Throw (completion)
jmiller,11.38,74.9,18,11.38,74.9,Throw (completion)
jkerr,11.38,84.9,19,6.41,103.54,Goal
jmalks,1.75,32.4,18,-4.78,34.46,Throw (completion)
gnorrbom,-4.78,34.46,18,-14.39,43.79,Throw (completion)
tedmonds,-14.39,43.79,18,-3.95,51.35,Throw (completion)
cjurek,-3.95,51.35,18,0.51,57.66,Throw (completion)
jmalks,0.51,57.66,18,6.34,63.02,Throw (completion)
mmcdonnel,6.34,63.02,18,12.04,70.02,Throw (completion)
tedmonds,12.04,70.02,18,4.29,67.75,Throw (completion)
mmcdonnel,4.29,67.75,18,-3.95,62.74,Throw (completion)
gnorrbom,-3.95,62.74,18,-3.95,62.74,Throw (completion)
tedmonds,-3.95,62.74,18,6.41,73.04,Throw (completion)
tmonroe,6.41,73.04,18,-1.89,70.36,Throw (completion)
gnorrbom,-1.89,70.36,18,4.08,75.99,Throw (completion)
jmalks,4.08,75.99,18,-4.43,74.62,Throw (completion)
tedmonds,-4.43,74.62,18,-11.23,78.05,Throw (completion)
gnorrbom,-11.23,78.05,18,-6.56,84.5,Throw (completion)
mmcdonnel,-6.56,84.5,18,-2.03,94.53,Throw (completion)
cjurek,-2.03,94.53,19,-6.97,106.13,Goal
jmiller,-19.06,25.93,18,0.35,22.25,Throw (completion)
glindsley,0.35,22.25,18,12.73,23.67,Throw (completion)
wselfridg,12.73,23.67,18,14.99,37.41,Throw (completion)
jduennebe,14.99,37.41,18,2.16,49.22,Throw (completion)
jmiller,2.16,49.22,18,-7.91,47.67,Throw (completion)
wselfridg,-7.91,47.67,22,-9.53,49.52,Throwaway
glindsley,-17.77,19.54,18,2.28,20.58,Throw (completion)
jmiller,2.28,20.58,18,-10.23,31.87,Throw (completion)
sconnole,-10.23,31.87,18,2.99,21.93,Throw (completion)
jmiller,2.99,21.93,18,8.73,39.29,Throw (completion)
bfield,8.73,39.29,18,0.99,49.16,Throw (completion)
wselfridg,0.99,49.16,18,-6.42,50.9,Throw (completion)
bfield,-6.42,50.9,18,-16.8,50.19,Throw (completion)
glindsley,-16.8,50.19,18,-1.46,49.48,Throw (completion)
sconnole,-1.46,49.48,18,0.74,59.48,Throw (completion)
jmiller,0.74,59.48,18,-9.45,62.9,Throw (completion)
sconnole,-9.45,62.9,18,7.7,66.96,Throw (completion)
jmiller,7.7,66.96,18,-11.97,72.96,Throw (completion)
bfield,-11.97,62.959999999999994,18,12.22,84.38,Throw (completion)
sconnole,12.22,84.38,20,0.49,96.52,Drop
lyorgason,6.83,37.09,20,1.29,50.12,Drop
aroy,-1.29,69.88,18,6.55,71.18,Throw (completion)
jmalks,6.55,71.18,18,-2.92,70.57,Throw (completion)
aroy,-2.92,70.57,18,11.56,73.79,Throw (completion)
gnorrbom,11.56,73.79,18,2.5,77.02,Throw (completion)
mmcdonnel,2.5,77.02,18,6.41,71.8,Throw (completion)
gnorrbom,6.41,71.8,18,-9.24,88.28,Throw (completion)
aroy,-9.24,88.28,18,-16.86,93.56,Throw (completion)
