playerID,name,jerseyNumber,year,teamID
rosgar,Ryan Osgar,1,2022,empire
mellis,Matt Ellis,2,2022,empire
bjagt,Ben Jagt,4,2022,empire
cfortin,Connor Fortin,5,2022,empire
cweinberg,Charles Weinberg,6,2022,empire
efortin,Ethan Fortin,8,2022,empire
srueschem,Solomon Rueschemeyer-Bailey,9,2022,empire
echartock,Elliott Chartock,10,2022,empire
mdrost,Mike Drost,16,2022,empire
mstevens,Matt Stevens,17,2022,empire
mlabar,Matt LaBar,20,2022,empire
sxu,Scott Xu,22,2022,empire
rholmes,Ryan Holmes,23,2022,empire
nto,Noriaki To,27,2022,empire
bkatz1,Ben Katz,28,2022,empire
sfeder,Sam Feder,31,2022,empire
mlin,Mark Lin,33,2022,empire
egriffin,Elias Griffin,34,2022,empire
relston,Robert Elston,41,2022,empire
mkobyra,Mike Kobyra,44,2022,empire
jlithio,John Lithio,54,2022,empire
cmclaughl1,Chris McLaughlin,67,2022,empire
rdrost,Ryan Drost,80,2022,empire
adavis2,Antoine Davis,81,2022,empire
mbrownlee,Marques Brownlee,82,2022,empire
jbabbitt,Jeff Babbitt,87,2022,empire
jwilliams,Jack Williams,11,2022,empire
ochartock,Oliver Chartock,13,2022,empire
mjohnson1,Matt Johnson,0,2022,empire
jrandolph,John Randolph,79,2022,empire
jmieser,Jibran Mieser,66,2022,empire
tsither,Ted Sither,0,2022,breeze
afall,Alexandre Fall,1,2022,breeze
ilee,Isaac Lee,2,2022,breeze
jhess,Jeremy Hess,3,2022,breeze
djohnson,Delrico Johnson,4,2022,breeze
amerriman,AJ Merriman,5,2022,breeze
dwarner,Dane Warner,6,2022,breeze
tmonroe,Tyler Monroe,7,2022,breeze
kkawaguch,Kenta Kawaguchi,9,2022,breeze
znorrbom,Zach Norrbom,10,2022,breeze
lrehfuss,Luke Rehfuss,11,2022,breeze
mmcdonnel,Rowan McDonnell,12,2022,breeze
cboxley,Christian Boxley,13,2022,breeze
abartlett,Aaron Bartlett,14,2022,breeze
kvezina,Kyle Vezina,15,2022,breeze
mdia,Moussa Dia,17,2022,breeze
khealey,Kevin Healey,18,2022,breeze
blamberty,Brandon Lamberty,19,2022,breeze
dzimmerma,David Zimmerman,20,2022,breeze
cmclaughl,Colin McLaughlin,22,2022,breeze
gwebster,Gabe Webster,23,2022,breeze
jnissen,Jacques Nissen,24,2022,breeze
jknopf,Jeremy Knopf,25,2022,breeze
swartinbe,Steven Wartinbee,27,2022,breeze
dbloodgoo,David Bloodgood,30,2022,breeze
dshields,David Shields,36,2022,breeze
dcranston,David Cranston,42,2022,breeze
jwodatch1,Jeff Wodatch,45,2022,breeze
kversteeg,Kevin Versteeg,51,2022,breeze
jmalks,Jonny Malks,53,2022,breeze
jtom,Jasper Tom,57,2022,breeze
mthaw,Marcus Thaw,66,2022,breeze
ffarah,Frederick Farah,73,2022,breeze
lpierson,Leo Pierson,78,2022,breeze
dfitzgera,Duncan Fitzgerald,88,2022,breeze
akolick,Alan Kolick,90,2022,breeze
tholland,Troy Holland,91,2022,breeze
jrichards,Joe Richards,99,2022,breeze
rbergeron,Rhys Bergeron,21,2022,breeze
cbergeron,Colum Bergeron,8,2022,breeze
rbarker,Ross Barker,25,2022,union
cbrock,Cameron Brock,3,2022,alleycats
acoffin,Abe Coffin,6,2022,windchill
kpettitsc,Kevin Pettit-Scantling,80,2022,radicals
msheppard,Max Sheppard,1,2022,thunderbirds
asjogren,Andrew Sjogren,99,2022,mechanix
aarsenaul1,Alec Arsenault,22,2022,outlaws
jbrissett,Jakob Brissette,86,2022,royal
smott,Sean Mott,81,2022,phoenix
wstewart,Willie Stewart,23,2022,glory
pturner,Phil Turner,34,2022,rush
jhill,Jeremy Hill,95,2022,outlaws
wmatthews1,Wilson Matthews,0,2022,flyers
jallen,Justin Allen,1,2022,flyers
syanuck,Sol Yanuck,2,2022,flyers
mlee1,Michael Lee,3,2022,flyers
sweaver,Seth Weaver,4,2022,flyers
ali,Andrew Li,5,2022,flyers
dhawkins,Dylan Hawkins,6,2022,flyers
tmitchell,Terrence Mitchell,8,2022,flyers
rhennigha,Rick Hennighausen,9,2022,flyers
hfisher,Henry Fisher,10,2022,flyers
elong,Elijah Long,11,2022,flyers
wcoffin,William Coffin,12,2022,flyers
ssisco,Shane Sisco,13,2022,flyers
etaylor,Eric Taylor,15,2022,flyers
ajuengst,Anders Juengst,16,2022,flyers
acloud,Alex Cloud,17,2022,flyers
smadiraju,Suraj Madiraju,18,2022,flyers
ppierce,Player Pierce,19,2022,flyers
jfairfax,Jacob Fairfax,20,2022,flyers
mgouchoeh,Matt Gouchoe-Hanas,21,2022,flyers
cmccutche,Charlie McCutcheon,22,2022,flyers
wmatthews,Walker Matthews,23,2022,flyers
nsaul,Noah Saul,24,2022,flyers
gsanner,Grayson Sanner,29,2022,flyers
amckelvey,Andrew McKelvey,30,2022,flyers
crussell,Connor Russell,52,2022,flyers
mwilson,Matthew Wilson,34,2022,flyers
mrovner,Marc Rovner,43,2022,flyers
mmcknight,Matthew Mcknight,50,2022,flyers
tmcallist,Tim McAllister,51,2022,flyers
avandeber,Andrew Vande Berg,73,2022,flyers
tlynch,Trevor Lynch,76,2022,flyers
adavis4,Alex Davis,80,2022,flyers
drichards1,David Richardson,84,2022,flyers
ebloodwor,Ethan Bloodworth,87,2022,flyers
jnordgren,Jeff Nordgren,7,2022,flyers
rhumphrey,Ryan Humphrey,27,2022,flyers
alaviolet,Allan Laviolette,26,2022,flyers
mevans,Mark Evans,1,2022,sol
rbowman,Reese Bowman,4,2022,sol
eswiatek,Evan Swiatek,5,2022,sol
ebrodbeck,Eric Brodbeck,6,2022,sol
jsames,Jacob Sames,9,2022,sol
spalchuru,Saaketh Palchuru,10,2022,sol
vvalsaraj,Vinay Valsaraj,11,2022,sol
nchambers,Noah Chambers,14,2022,sol
mhenke,Mark Henke,15,2022,sol
rbacon,Reid Bacon,16,2022,sol
epollack,Ethan Pollack,19,2022,sol
emoore,Elliott Moore,21,2022,sol
khenke,Kyle Henke,23,2022,sol
ecarter,Eric Carter,24,2022,sol
mwalter,Mick Walter,26,2022,sol
pstarkel,Paul Starkel,32,2022,sol
jradack,Jake Radack,33,2022,sol
zslayton,Zach Slayton,34,2022,sol
mchambers,Matt Chambers,35,2022,sol
ofay,Oliver Fay,41,2022,sol
jwylie,Joey Wylie,43,2022,sol
marmour,Matthew Armour,50,2022,sol
gbabbitt,Gavin Babbitt,73,2022,sol
jworthing,Jake Worthington,81,2022,sol
sheath,Shane Heath,8,2022,sol
mgrove,Max Grove,,2022,sol
abarcio,Aaron Barcio,30,2022,sol
ccasella,Chris Casella,69,2022,sol
rlewis,Robert Lewis,91,2022,sol
jreinhard,Jake Reinhardt,7,2022,sol
telam,Trevor Elam,22,2022,sol
nloughran,Nick Loughran,20,2022,sol
rhausmann,Robert Hausmann,99,2022,sol
jpotts,Jackson Potts,28,2022,sol
aheath,Alex Heath,31,2022,sol
rpurcell,Ryan Purcell,3,2022,sol
slauzy,Sebastien Lauzy,25,2022,sol
clayden,Chris Layden,77,2022,sol
jclyde,John Clyde,52,2022,sol
kbauer,Kolbe Bauer,80,2022,sol
npowell,Noah Powell,82,2022,sol
ofeder,Oliver Feder,83,2022,sol
osmith,Owen Smith,84,2022,sol
tmaguire,Thomas Maguire,85,2022,sol
snaji,Steven Naji,36,2022,sol
tcrowley,Trip Crowley,1,2022,hustle
ataylor,Austin Taylor,2,2022,hustle
mknowles,Matthew Knowles,3,2022,hustle
bseuntjen,Bradley Seuntjens,4,2022,hustle
mfairley,Michael Fairley,5,2022,hustle
bhulsmeye,Brett Hulsmeyer,6,2022,hustle
pbray,Parker Bray,7,2022,hustle
colsen,Christian Olsen,8,2022,hustle
ktaylor,Kennith Taylor,9,2022,hustle
bley,Bobby Ley,10,2022,hustle
kwilliams,Kelvin Williams,11,2022,hustle
msmith,Matt Smith,12,2022,hustle
jburnett,Justin Burnett,13,2022,hustle
jpolk,Jakeem Polk,14,2022,hustle
trandall,Tyler Randall,16,2022,hustle
haustinkn,Hayden Austin-Knab,17,2022,hustle
amiller1,Adam Miller,18,2022,hustle
jstubbs,John Stubbs,19,2022,hustle
jperivier,Jacques Perivier,21,2022,hustle
trobinson,Tanner Robinson,22,2022,hustle
lthomas,Luke Thomas,23,2022,hustle
ccalhoun,Chris Calhoun,24,2022,hustle
chill,Collin Hill,25,2022,hustle
cgaeta,Christian Gaeta,26,2022,hustle
jpoe,James Poe,29,2022,hustle
kelsalaam,Khalif El-Salaam,31,2022,hustle
kekwurtze,Karl Ekwurtzel,32,2022,hustle
bfleming,Bradley Fleming,34,2022,hustle
dramsey,Dean Ramsey,36,2022,hustle
sgabriels,Sam Gabrielson,42,2022,hustle
lmcclamro,Lukas McClamrock,45,2022,hustle
ejaime,Elijah Jaime,55,2022,hustle
jblackman,Jacob Blackman,64,2022,hustle
emotycka,Eli Motycka,65,2022,hustle
athai,Andrew Thai,72,2022,hustle
adowney,Aidan Downey,80,2022,hustle
jburns,JP Burns,81,2022,hustle
tspinks,Trenton Spinks,87,2022,hustle
vpria,Victor Pria,88,2022,hustle
araslan,Adnan Raslan,96,2022,hustle
pdoughert,Patrick Dougherty,99,2022,hustle
aliu,Alex Liu,15,2022,hustle
aliu,Alex Liu,13,2022,radicals
tmartin,TJ Martin,93,2022,hustle
jlangdon,Jeremy Langdon,20,2022,hustle
mthorne,Max Thorne,41,2022,hustle
idave,Ishaan Dave,91,2022,hustle
eperpich,Elliot Perpich,0,2022,mechanix
jcubitt,Joseph Cubitt,1,2022,mechanix
tpolisukb,Trevor Polisuk-Balfour,4,2022,mechanix
jbansfiel,Johnny Bansfield,5,2022,mechanix
dvalentin,David Valentine-Elam,6,2022,mechanix
cwalsh,Chris Walsh,9,2022,mechanix
dinnis,David Innis,11,2022,mechanix
jmckoy,Jonny McKoy,14,2022,mechanix
jkenniv,Jake Kenniv,15,2022,mechanix
mlemaitre,Matt LeMaitre,17,2022,mechanix
kvanroosm,Kevin van Roosmalen,21,2022,mechanix
sfil,Sawyer  Fil,25,2022,mechanix
jhavey,Jack Havey,26,2022,mechanix
jwinn,Justin Winn,27,2022,mechanix
janthuvan,Jacob Anthuvan,29,2022,mechanix
cellis,Chris Ellis,32,2022,mechanix
tgaither,Terry Gaither,33,2022,mechanix
gmaynard,Grant Maynard,3,2022,mechanix
jsteslick,Jake Steslicki,10,2022,mechanix
astautber,Adam Stautberg,20,2022,mechanix
jhighsmit,James Highsmith,30,2022,mechanix
rmcdevitt,Rees McDevitt,34,2022,mechanix
kanthony,Kevin Anthony,35,2022,mechanix
tmitchuso,Tyler Mitchuson,36,2022,mechanix
ywang,Yipeng Wang,38,2022,mechanix
zturner,Zachery Turner,44,2022,mechanix
aengel,Austin Engel,50,2022,mechanix
cstanish,Caleb Stanish,61,2022,mechanix
bwalsh,Bryan Walsh,77,2022,mechanix
mhecht,Mac Hecht,74,2022,mechanix
pschock,Peyton Schock,12,2022,mechanix
ariegel,Austin Riegel,18,2022,mechanix
sgrondin,Stephen Grondin,64,2022,mechanix
nchampoux,Nathan Champoux,42,2022,mechanix
mwhitton,Mark Whitton,88,2022,mechanix
mwilken,Matt Wilken,43,2022,mechanix
rntende,Ryan Ntende,22,2022,mechanix
mntende,Michael Ntende,13,2022,mechanix
mmarshall,Malachi Marshall,2,2022,mechanix
nploeger,Nathan Ploeger,23,2022,mechanix
jbolt,Josh Bolt,16,2022,mechanix
efox,Ed Fox,,2022,mechanix
edeeds,Elliot Deeds,8,2022,mechanix
amathena,Alec Mathena,,2022,mechanix
drichmond,Dave Richmond,,2022,mechanix
cbarrera,Camilo Barrera,,2022,mechanix
jyant,Jacob Yant,24,2022,mechanix
qgarner,Quinn Garner,19,2022,mechanix
bmalecek,Brandon Malecek,0,2022,legion
gmiller,Griffin Miller,1,2022,legion
kmaurer,Kaplan Maurer,2,2022,legion
awilsonho,Alec Wilson Holliday,3,2022,legion
ebilolo,Emmanuel Bilolo,4,2022,legion
jzuraw,Jimmy Zuraw,5,2022,legion
mmatthis,Michael Matthis,6,2022,legion
blewis,Ben Lewis,7,2022,legion
cwilder,Carson Wilder,9,2022,legion
abrouwer,Alex Brouwer,10,2022,legion
dlarberg,Dillon Larberg,11,2022,legion
mwuensch,Mason Wuensch,12,2022,legion
jhustad,Jason Hustad,15,2022,legion
cdeluna,Connor DeLuna,17,2022,legion
krichards,Kevin Richardson,19,2022,legion
wmiaw,Wesley Miaw,21,2022,legion
colson,Connor Olson,22,2022,legion
mbennett1,Matt Bennett,24,2022,legion
rorloff,Rory Orloff,25,2022,legion
tslack,Thomas Slack,27,2022,legion
lkinney,Logan Kinney,29,2022,legion
treinhard,Tyler Reinhardt,34,2022,legion
jdick,Jason Dick,36,2022,legion
bwallace,Brooks Wallace,39,2022,legion
jdeamicis,Jon DeAmicis,50,2022,legion
htaylor,Hunter Taylor,73,2022,legion
brogers,Ben Rogers,77,2022,legion
dhammer,David Hammer,87,2022,legion
awatson1,Andrew Watson,97,2022,legion
bprice,Ben Price,99,2022,legion
ghernande,Gabriel Hernandez,23,2022,legion
alewis,Ashton Lewis,85,2022,legion
jwooldrid,Jack Wooldridge,89,2022,legion
mhudspith,Matt Hudspith,26,2022,legion
oarmstron,Oakley Armstrong,44,2022,legion
mkelley,Mason Kelley,88,2022,legion
jmills,Justin Mills,37,2022,legion
dwinter,Daniel Winter,30,2022,legion
thustad,Tyler Hustad,16,2022,legion
tbankston,Tucker Bankston,76,2022,legion
dwelkener,Daniel Welkener,48,2022,legion
alord,Andrew Lord,40,2022,legion
demmons,Daniel Emmons,18,2022,legion
jwelkener,Joseph Welkener,32,2022,legion
troberts1,Tanner Roberts,,2022,legion
mcooper,Myles Cooper,20,2022,legion
mcooper,Myles Cooper,50,2022,thunderbirds
dphillips,Darren Phillips,76,2022,legion
thebert,Tyler Hebert,00,2022,cannons
dwitte,David Witte,0,2022,cannons
tlootens,Tim Lootens,1,2022,cannons
bobryan,Billy O'Bryan,2,2022,cannons
jcox,JC Cox,4,2022,cannons
bperales,Brandon Perales,5,2022,cannons
dmurphy,Donovan Murphy,6,2022,cannons
rhiser,Ryan Hiser,7,2022,cannons
jperez,Jaime Perez,8,2022,cannons
splunkett,Sean Plunkett,9,2022,cannons
marbutine,Michael Arbutine,10,2022,cannons
jclary,Jacob Clary,11,2022,cannons
gjagt,Gabe Jagt,12,2022,cannons
avinson,Adam Vinson,13,2022,cannons
dbuwalda,Daniel Buwalda,14,2022,cannons
dtravagli,Dustin Travaglini,15,2022,cannons
thedges,Tannon Hedges,17,2022,cannons
ralongi,Robert Alongi,19,2022,cannons
jlane,Jacob Lane,22,2022,cannons
ldiehl,Logan Diehl,23,2022,cannons
againes1,Austin Gaines,24,2022,cannons
upatel,Unmil Patel,25,2022,cannons
svogel,Sascha Vogel,26,2022,cannons
esjostrom,Eric Sjostrom,27,2022,cannons
cpartlow,Clayton Partlow,29,2022,cannons
rjones,Robert Jones,30,2022,cannons
jdelgado,Jorge Delgado,33,2022,cannons
tchrzanow,Tom Chrzanowski,34,2022,cannons
thodge,Tre Hodge,35,2022,cannons
cposey,Caleb Posey,37,2022,cannons
jisaza,Javier Isaza,50,2022,cannons
mmcdonald,Matt McDonald,66,2022,cannons
jlontoc,Jigo Lontoc,67,2022,cannons
jyanez,Javier Yanez,70,2022,cannons
mbenjemaa,Munir Ben Jemaa,71,2022,cannons
jfranklin,James Franklin,84,2022,cannons
ccoates,Cody Coates,85,2022,cannons
gknobel,Garrett Knobel,91,2022,cannons
jdewitt,Jordan DeWitt,98,2022,cannons
cjohnson2,Carl Johnson,87,2022,cannons
amcadams,Aaron McAdams,,2022,cannons
lpaz,Luis Paz,53,2022,cannons
sacevedo,Santiago Acevedo,57,2022,cannons
cbennett,Corey Bennett,32,2022,cannons
aindhupur,Anish Indhupuru,21,2022,cannons
mrodrigue,Mario Rodriguez,74,2022,cannons
dstupar,Dean Stupar,43,2022,cannons
mjudeh,Mohammed Judeh,31,2022,cannons
clemay,Casey Lemay,86,2022,cannons
bwachob,Bennett Wachob,96,2022,cannons
mobrien,Matt O'Brien,11,2022,outlaws
badibe,Brandon Adibe,12,2022,outlaws
iwallace,Ian Wallace,14,2022,outlaws
rwallace,Ryan Wallace,16,2022,outlaws
prenaud,Paul Renaud,20,2022,outlaws
brobinson,Braedan Robinson,25,2022,outlaws
cturner,Carson Turner,29,2022,outlaws
gellis,Greg Ellis,30,2022,outlaws
jhallett,Jon Hallett,31,2022,outlaws
dcolic,David Colic,34,2022,outlaws
dbenvenut,Dan Benvenuti,39,2022,outlaws
aouchterl,Andrew Ouchterlony,43,2022,outlaws
tstanton1,Thomas Stanton,81,2022,outlaws
acameron,Alex Cameron,86,2022,outlaws
kcantal,Kyle Cantal,88,2022,outlaws
nboucher,Nick Boucher,89,2022,outlaws
ckennedy,Cameron Kennedy,91,2022,outlaws
bsimmonds,Ben Simmonds,71,2022,outlaws
kcampbell,Kayle Campbell,77,2022,outlaws
krobertso,Khirode Robertson,8,2022,outlaws
mgallant,Martin Gallant,33,2022,outlaws
mayad,Max Ayad,83,2022,outlaws
sdupontgr,Samuel Dupont-Gratton,23,2022,outlaws
ccampbell,Curtis Campbell,17,2022,outlaws
gbevan,Geoff Bevan,10,2022,outlaws
pmensah,Paul Mensah,3,2022,outlaws
wdickson,Will Dickson,40,2022,outlaws
rtoogood,Rhys Toogood,61,2022,outlaws
jmunoz,Jonah Munoz,24,2022,outlaws
mle,Martin Le,0,2022,cascades
jwashingt,Justin Washington,1,2022,cascades
dzhou,David Zhou,2,2022,cascades
dlopezesc,Dante Lopez-Escarez,3,2022,cascades
blo,Brent Lo,4,2022,cascades
dcasio,Dennis Casio,5,2022,cascades
rshigley,Ryan Shigley,6,2022,cascades
dcavalero,Dominic Cavalero,7,2022,cascades
slofink,Spencer Lofink,9,2022,cascades
asimon,Adam Simon,10,2022,cascades
mmunoz,Marc Munoz,11,2022,cascades
lramirez,Leander Ramirez,12,2022,cascades
dswanson,Drew Swanson,15,2022,cascades
croach,Chris Roach,16,2022,cascades
alopezesc,Aidan Lopez-Escarez,17,2022,cascades
jbrown,Jack Brown,18,2022,cascades
jgolden,Jonas Golden,19,2022,cascades
pgeertzla,Peter Geertz-Larson,20,2022,cascades
dmiller3,Declan Miller,22,2022,cascades
klaneiii,Kenny Lane III,24,2022,cascades
pjohnson,Peter Johnson,27,2022,cascades
tvenneri,Tony Venneri,28,2022,cascades
zraunig,Zeppelin Raunig,30,2022,cascades
djacobs,Dominic Jacobs,55,2022,cascades
takyuz,Tarik Akyuz,64,2022,cascades
tkalmus,Tucker Kalmus,72,2022,cascades
meckert,Manuel Eckert,86,2022,cascades
sworthing,Shane Worthington,90,2022,cascades
jkauffman,Jamie Kauffman,95,2022,cascades
jzhao,Jeff Zhao,99,2022,cascades
mrehder,Matthew Rehder,14,2022,cascades
ncoolman,Noah Coolman,59,2022,cascades
iwoldemar,Isaac Woldemariam,23,2022,cascades
abelfiore,Alexander Belfiore,26,2022,cascades
tlin,Tommy Lin,33,2022,cascades
jverzuh,Jack Verzuh,32,2022,cascades
dbaker,Cameron Baker,47,2022,cascades
hphan,Henry Phan,78,2022,cascades
ohines,Ocean Hines,71,2022,cascades
jbolton,Jesse Bolton,42,2022,cascades
cpederson,Curtis Pederson,7,2022,cascades
dbaker1,Dylan Baker,78,2022,cascades
ajemal,Adam Jemal,36,2022,cascades
jsteen,Jake Steen,23,2022,cascades
nbinuya,Nico Binuya,41,2022,cascades
bhouser,Brad Houser,60,2022,cascades
abarden,Austin Barden,25,2022,cascades
jsmith2,Jordan Smith,40,2022,cascades
cbailey,Cam Bailey,42,2022,cascades
kblaeuer,Kyle Blaeuer,25,2022,cascades
kblaeuer,Kyle Blaeuer,25,2022,steel
ejanin,Eli Janin,42,2022,cascades
ejanin,Eli Janin,42,2022,steel
mramstad,Max Ramstad,45,2022,cascades
cbubernak,Chris Bubernak,21,2022,cascades
pbisson,Philippe Bisson,3,2022,royal
vlemieux,Vincent Lemieux,6,2022,royal
zmorneau,Zacharie Morneau,8,2022,royal
nchaouch,Nabil Chaouch,9,2022,royal
hstone,Hayden Stone,14,2022,royal
rsalvas,Raphael Salvas,15,2022,royal
vgenest,Vincent Genest,16,2022,royal
fleonard,Felix Leonard,19,2022,royal
jbernat,Julien Bernat,20,2022,royal
ycohonner,Ywan Cohonner,22,2022,royal
rlalondel,Raphaël Lalonde-Landry,23,2022,royal
tlalondel,Thomas Lalonde-Landry,24,2022,royal
mgoderre,Miguel Goderre,27,2022,royal
spoitteso,Sacha Poitte-Sokolsky,28,2022,royal
jduquette,Jacob Duquette,29,2022,royal
tdubois,Thomas Dubois,34,2022,royal
eheloir,Eliott Heloir,35,2022,royal
arousseau,Antoine Rousseau,38,2022,royal
ctremblay,Christophe Tremblay-Joncas,42,2022,royal
tduplaix,Thomas Duplaix,43,2022,royal
qbonnaud,Quentin Bonnaud,44,2022,royal
casselin,Charles Asselin,47,2022,royal
scharette,Simon Charette,64,2022,royal
maugersem,Malik Auger-Semmar,71,2022,royal
obastien,Olivier Bastien,73,2022,royal
kquinlan,Kevin Quinlan,81,2022,royal
jsnchal,Julien Sénéchal,5,2022,royal
phooley,Paul Hooley,60,2022,royal
cguay,Charles Guay,11,2022,royal
aarsenaul,André Arsenault,13,2022,royal
ndanduran,Nathan Dandurand,,2022,royal
vgamache,Vincent Gamache,,2022,royal
jgenest,Joseph Genest,,2022,royal
fmoren,Felix Moren,1,2022,steel
bliumay,Benjamin Liu-May,2,2022,steel
kmccarter,Ke'ali McCarter,3,2022,steel
sradlauer,Scott Radlauer,4,2022,steel
dyoung1,Dan Young,5,2022,steel
mhayes,Michael Hayes,6,2022,steel
efriedman,Eli Friedman,7,2022,steel
jcaicedo,Jean Caicedo,8,2022,steel
chancock,Chris Hancock,9,2022,steel
lmarx,Leandro Marx,10,2022,steel
clarberg,Chris Larberg,11,2022,steel
tperston,Timmy Perston,13,2022,steel
ceustis,Cole Eustis,14,2022,steel
jjohnson1,Jake Johnson,0,2022,steel
jmoore1,Josh Moore,12,2022,steel
mwilbur,Morgan Wilbur,15,2022,steel
lpepper,Leo Pepper,16,2022,steel
rhayes,Raphy Hayes,17,2022,steel
btravers,Ben Travers,20,2022,steel
kchristia,Kevin Christian,21,2022,steel
kponzio,Kuochuan Ponzio,23,2022,steel
jsnyder,Jon Snyder,24,2022,steel
akelly,Austin Kelly,26,2022,steel
jhatchett,Jack Hatchett,27,2022,steel
tduke,Thomas Duke,28,2022,steel
dsealand,David Sealand,29,2022,steel
sfraner,Sam Franer,30,2022,steel
nredmond,Nick Redmond,33,2022,steel
bstout,Brian Stout,34,2022,steel
jcarol,Jackson Carol,35,2022,steel
cstillwel,Conner Stillwell,47,2022,steel
qbuermeye,Quinn Buermeyer,62,2022,steel
isweeney,Ian Sweeney,77,2022,steel
jbonilla,Julián Bonilla,88,2022,steel
swarrick,Sam Warrick,97,2022,steel
martis,Martis Artis,98,2022,steel
dlee,Daniel Lee,41,2022,steel
gcole,Grant Cole,99,2022,steel
tdoi,Tom Doi,93,2022,steel
jlee,Jonathan Lee,22,2022,steel
jcaswell,Joel Caswell,55,2022,steel
kchunmoy,Kainoa Chun-Moy,19,2022,steel
eartemaki,Eli Artemakis,2,2022,union
parters,Paul Arters,5,2022,union
jbruner,Jace Bruner,24,2022,union
jburril,Jeremy Burril,12,2022,union
jcercello,Joe Cercello,23,2022,union
wfrolich,Will Frolich,36,2022,union
cfurse,Charlie Furse,9,2022,union
ngoff,Nate Goff,11,2022,union
shearne,Scott Hearne,6,2022,union
mjaffe,Matt Jaffe,42,2022,union
pjanas,Pawel Janas,55,2022,union
jjohnson,Jesse Johnson,0,2022,union
jjones,John Jones,85,2022,union
skaminsky,Sam Kaminsky,14,2022,union
jkelly1,Jerry Kelly,76,2022,union
zkieffer,Zach Kieffer,15,2022,union
alantz,Asher Lantz,96,2022,union
rmartin,Reid Martin,20,2022,union
cobrien,CJ O'Brien,84,2022,union
rramirez,Ricky Ramirez,83,2022,union
mrivas,Milan Rivas,27,2022,union
jrobinson,Jeffrey Robinson,45,2022,union
krutledge,Kyle Rutledge,8,2022,union
tschoch,Tim Schoch,31,2022,union
jshanahan,Jack Shanahan,7,2022,union
pshriwise,Pat Shriwise,4,2022,union
dsmith,Dalton Smith,13,2022,union
ctornaben,Cal Tornabene,21,2022,union
jvallee,Jason Vallee,94,2022,union
jweis,Jeff Weis,19,2022,union
stagle,Sam Tagle,,2022,union
tbarrett,Tyler Barrett,,2022,union
mglass,Mica Glass,88,2022,union
nlongo,Nick Longo,,2022,union
dwoods,David Woods,77,2022,union
wgroth,Wesley Groth,33,2022,union
jwhite2,Joe White,91,2022,union
npappas,Nick Pappas,11,2022,union
rlinehan,Rocco Linehan,0,2022,windchill
wbrandt,William Brandt,1,2022,windchill
bbergmeie,Bret Bergmeier,2,2022,windchill
bvohnoutk,Bryan Vohnoutka,3,2022,windchill
sward,Sam Ward,4,2022,windchill
jtaylor,Jordan Taylor,5,2022,windchill
tthomegre,Tyler Thomegreene,7,2022,windchill
nvogt,Nick Vogt,8,2022,windchill
sbrauer,Sebastian Brauer,9,2022,windchill
mjordan,Michael Jordan,10,2022,windchill
jkautz,Josh Kautz,11,2022,windchill
madams,Marty Adams,12,2022,windchill
cjurek,Cole Jurek,13,2022,windchill
ihahn,Ian Hahn,14,2022,windchill
kjohnson1,Kristian Johnson,15,2022,windchill
blafferty,Brandon Lafferty,16,2022,windchill
ileonard,Isaac Leonard,17,2022,windchill
glarson,Gordon Larson,18,2022,windchill
lbleers,Luke Bleers,20,2022,windchill
rpaust,Rami Paust,22,2022,windchill
pkrenik,Paul Krenik,23,2022,windchill
cberry,Colin Berry,24,2022,windchill
jklane,Josh Klane,29,2022,windchill
aroy,Andrew Roy,32,2022,windchill
jkittlese,James Kittlesen,34,2022,windchill
mwalsh,Mickey Walsh,47,2022,windchill
ddeclerck,Dylan DeClerck,54,2022,windchill
bmatis,Brandon Matis,61,2022,windchill
tpoletto,Tony Poletto,94,2022,windchill
qsnider,Quinn Snider,98,2022,windchill
tvandemoo,Tristan Van de Moortele,99,2022,windchill
mdregni,Marco Dregni,26,2022,windchill
nhanson,Noah Hanson,44,2022,windchill
thoffman,Tucker Hoffman,80,2022,windchill
tadams1,Trip Adams,95,2022,alleycats
nbetsch,Nicholas Betsch,22,2022,alleycats
jburris,Jeffrey Burris,26,2022,alleycats
tcarpente,Travis Carpenter,37,2022,alleycats
lconiaris,Lucas Coniaris,8,2022,alleycats
dcunningh,Dan Cunningham,6,2022,alleycats
ccurran,Cody Curran,18,2022,alleycats
bdunbar,Bryan Dunbar,44,2022,alleycats
tdynes,Trey Dynes,45,2022,alleycats
jfella,Jacob Fella,52,2022,alleycats
jflowers,Jacob Flowers,11,2022,alleycats
ageisel,Andrew Geisel,5,2022,alleycats
agolay,Adrian Golay,33,2022,alleycats
rgross,Rick Gross,2,2022,alleycats
dhappe,Drew Happe,43,2022,alleycats
ahipskind,Andy Hipskind,19,2022,alleycats
lhuffman,Luke Huffman,34,2022,alleycats
nhutton,Nick Hutton,20,2022,alleycats
ljacobs,Levi Jacobs,7,2022,alleycats
jkeusch,Jeremy Keusch,21,2022,alleycats
blandry,Ben Landry,72,2022,alleycats
knorth,Keegan North,13,2022,alleycats
xpayne,Xavier Payne,23,2022,alleycats
nphillips,Nick Phillips,25,2022,alleycats
crae,Carter Rae,24,2022,alleycats
cringwood,Colin Ringwood,12,2022,alleycats
mzetsch,Mason Zetsch,29,2022,alleycats
bmatzuka,Brett Matzuka,4,2022,alleycats
fhare,Fletcher Hare,10,2022,alleycats
sgudeman,Seth Gudeman,17,2022,alleycats
